dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.019025	0.68814	0.50463	0.48045	0.5594	0.50466	0.45586	0.44649	0.51117	0.54372	0.47437	0.51762	0.50005	0.4954	0.44467	0.42048	0.33291	0.32287	0.28418	0.3032	0.35577	0.36878	0.2984	0.044568	0.038263	0.045715	0.055264	0.040793	0.035575	0.035817	0.029968	0.037339	0.040171	0.68814	0.19745	0.17428	-0.023164	0.074472	0.20908	0.23453	0.26161	0.28739	0.30162	0.35555	0.13951	0.69459	0.61978	0.55919	0.22765	0.21941	0.19777	0.21317	0.20033	0.15824	0.16993	0.16144	0.21806	0.19882	0.22162	0.22669	0.22738	0.18899	0.17151	0.11118	0.090754	0.053465	0.043513	0.041979	0.046552	0.039356	0.0028621	0.0064636	0.0061338	0.0043265	0.0022427	0.012477	0.0069184	0.00038767	0.0091446	0.0015353	0.034503	0.18901	0.2136	0.19178	0.13822	0.1332	0.12158	0.099566	0.026146	-0.099347	-0.14093	-0.077607	-0.13782	-0.14142	-0.13605	-0.12676	-0.082335	-0.067041	-0.075728	-0.14102	-0.13783	-0.13853	-0.12621	-0.097396	0.12015	0.13878	0.044336	0.036175	0.030575	-0.14125	0.052108	0.13491	0.12341	-0.12617	-0.12466	-0.14119	0.50444	0.11886	0.053349	0.20533	0.25778	-0.038666	-0.051111	-0.016495	1.6583	306.5
0.013112	0.68298	0.63273	0.61143	0.54019	0.6145	0.29307	0.43476	0.39357	0.45213	0.48071	0.52253	0.56883	0.40031	0.31205	0.15122	0.18545	0.05436	0.019813	0.040641	0.047299	0.056571	0.028294	0.036084	0.045822	0.041111	0.052391	0.043345	0.038509	0.030018	0.0394	0.035492	0.038459	0.68298	0.052878	0.044081	-0.0087977	0.05926	0.058609	0.071988	0.087751	0.10454	0.1172	0.43654	0.098596	0.2686	0.25153	0.25096	0.21931	0.17618	0.14191	0.16531	0.14744	0.0467	0.0746	0.081959	0.085517	0.090513	0.11961	0.1171	0.050193	0.030809	0.014599	0.014605	0.003148	0.0043507	0.0065383	0.0044077	0.0059376	0.0060592	0.0017477	0.002925	0.0030224	0.0025348	0.0064356	0.00048459	0.0075467	0.005136	0.0057642	0.0042645	0.017183	0.072215	0.14778	0.10538	0.13962	0.13042	0.10922	0.13903	0.13776	0.067106	0.12473	0.049713	0.045203	-0.12199	-0.073445	-0.034163	-0.0069786	0.1024	0.10539	-0.021864	-0.13662	0.077132	0.030682	-0.13834	0.092327	0.13359	0.016874	0.04561	-0.046183	-0.079135	-0.10946	-0.0043024	-0.13855	0.14002	-0.13501	-0.14132	0.29091	0.45041	0.27113	0.50919	0.069656	0.14921	0.027905	0.21433	1.0413	321.5
0.014503	0.59015	0.55655	0.58454	0.4763	0.56481	0.28667	0.42232	0.37118	0.4192	0.46331	0.50812	0.55558	0.38341	0.30636	0.29017	0.2145	0.052461	0.021468	0.039379	0.045859	0.055476	0.02692	0.033941	0.042987	0.04738	0.049267	0.046426	0.038512	0.033039	0.033539	0.035633	0.039175	0.59015	0.38454	0.23439	-0.15015	0.081084	0.40035	0.43413	0.46847	0.49893	0.50767	0.30373	0.18193	0.29225	0.33026	0.26454	0.31645	0.24211	0.2356	0.25058	0.25121	0.11961	0.1741	0.16258	0.17092	0.21849	0.24361	0.26488	0.18458	0.14591	0.067942	0.063201	0.0086747	0.00094665	0.010069	0.010598	0.0022733	0.0027165	0.0029082	0.0015641	0.0010826	0.015447	0.003565	0.0047137	0.001918	0.002997	0.0043011	0.0036806	0.03923	0.2907	0.16374	0.2166	-0.072021	-0.07702	0.058008	-0.028945	0.0463	0.12415	0.097719	0.052897	0.038346	0.10757	0.12363	0.13044	0.11866	0.13176	0.11904	0.13024	0.095014	0.12464	0.13631	0.11976	-0.12926	-0.078586	0.1368	-0.027498	0.081282	0.14108	-0.13765	0.14131	-0.13728	-0.12018	-0.14099	0.1406	0.27383	0.12162	0.34195	0.35078	0.034498	-0.038174	0.071854	0.064987	1.2835	262.5
0.014258	0.50244	0.53101	0.55925	0.45262	0.53755	0.39349	0.40865	0.38213	0.40684	0.45461	0.50906	0.5602	0.38321	0.30642	0.29017	0.21505	0.05269	0.021611	0.039716	0.045963	0.056098	0.028354	0.035556	0.049139	0.049456	0.056689	0.059508	0.039205	0.034117	0.032359	0.031784	0.0342	0.5602	0.19651	0.057893	-0.13862	0.073883	0.20842	0.23453	0.26242	0.28912	0.30426	0.47242	0.12759	0.3028	0.38528	0.43516	0.21393	0.23409	0.11646	0.16046	0.13664	0.035201	0.060825	0.083774	0.13466	0.091953	0.083563	0.10172	0.1483	0.074584	0.13314	0.09687	0.004768	0.0067355	0.0078279	0.0077492	0.0024433	0.0024945	0.0071054	0.0062687	0.023444	0.0080416	0.0038745	0.0057898	0.0054192	0.0022614	0.0048966	0.0042799	0.16801	0.217	0.069065	0.17302	-0.023809	-0.045141	-0.012395	-0.12446	-0.11275	0.12638	-0.10867	-0.14135	-0.033626	-0.13446	-0.14119	-0.059514	0.08588	0.059575	0.13723	0.12929	-0.016256	0.12823	0.098463	0.052184	0.030301	0.1343	0.13761	0.13162	0.1376	0.12189	0.1024	0.13618	-0.1414	0.12809	0.14067	-0.11983	0.28872	0.31359	0.5711	0.41768	0.037765	0.067684	0.28881	0.14938	1.273	438
0.0096086	0.70426	0.69686	0.31353	0.54591	0.4615	0.4463	0.42318	0.46347	0.45517	0.43094	0.29643	0.37599	0.36747	0.27011	0.30135	0.22536	0.12212	0.022286	0.022416	0.030938	0.024122	0.025998	0.033924	0.045605	0.047414	0.053825	0.056725	0.039473	0.033429	0.026415	0.032825	0.035002	0.70426	0.22567	0.091553	-0.13412	0.043455	0.2661	0.36966	0.50763	0.67068	0.7813	0.49729	0.084879	0.68764	0.827	0.79173	0.20908	0.14577	0.15281	0.1525	0.19025	0.21165	0.20158	0.22245	0.21954	0.20491	0.11185	0.012394	0.010687	0.008114	0.0054668	0.0062363	0.0007993	0.003386	0.004756	0.0058198	0.0075216	0.0070751	0.0041552	0.0013648	0.0081157	0.0032518	0.0014657	0.0017483	0.0001225	0.00077484	0.0027304	0.0045184	0.11745	0.19221	0.010131	0.14098	0.062348	0.08079	0.037179	-0.096959	0.034682	0.13707	0.13152	0.1223	0.11645	0.13376	0.12837	-0.079709	0.11113	0.13602	-0.053934	0.13118	0.087078	0.10504	0.11857	0.071298	0.13744	0.1413	0.13944	-0.098284	-0.14061	-0.13803	-0.13451	-0.13784	-0.099746	0.089638	-0.11436	-0.13946	0.50465	0.1972	-0.032108	0.44016	0.20395	-0.026937	-0.032723	0.11482	1.04	197
0.0079501	0.788	0.45206	0.59525	0.56472	0.7327	0.75175	0.7332	0.83569	0.83271	0.7587	0.52829	0.65407	0.54601	0.46213	0.2851	0.28191	0.20941	0.036765	0.024593	0.034485	0.041838	0.045164	0.059903	0.08048	0.072601	0.094367	0.09689	0.067812	0.050428	0.043233	0.048429	0.058316	0.83569	0.084965	0.043829	-0.041136	0.04691	0.098671	0.13297	0.17734	0.2286	0.26547	0.40226	0.087051	0.22532	0.2323	0.23189	0.15505	0.063133	0.042567	0.047934	0.046823	0.029768	0.018856	0.013948	0.0059214	0.001286	0.017456	0.03698	0.080679	0.071581	0.11547	0.13325	0.098971	0.017379	0.0071465	0.010828	0.003443	0.0048703	0.0084722	0.011782	0.005425	0.010978	0.0027542	0.0022739	0.00038913	0.012982	0.0046378	0.0027202	0.070631	0.07272	0.018611	0.061467	0.12642	0.13923	0.119	0.14142	0.14083	0.12108	0.052516	0.12972	0.0022067	-0.085942	-0.11012	-0.023462	0.12506	0.13677	0.1413	0.14129	0.14141	0.14117	0.13777	0.13495	-0.13767	0.091435	0.10482	0.11912	0.035062	-0.12727	0.13999	0.11026	-0.037019	0.14126	0.13755	-0.13976	0.63163	0.3565	-0.027998	0.59975	0.38113	0.070449	-0.038907	0.34586	1.2691	277.5
0.0068772	0.85282	0.4523	0.61664	0.58494	0.7505	0.76215	0.73894	0.83904	0.83529	0.7607	0.53002	0.65552	0.54666	0.46261	0.28561	0.28211	0.20961	0.036957	0.024918	0.034787	0.042172	0.045284	0.060421	0.08044	0.072894	0.094311	0.097162	0.06815	0.050055	0.043499	0.049537	0.04752	0.85282	0.22549	0.11061	-0.11488	0.046247	0.26261	0.35591	0.47727	0.61807	0.71841	0.51802	0.063393	0.46142	0.48972	0.47531	0.11373	0.03745	0.027979	0.035137	0.033041	0.018477	0.0085771	0.018202	0.12054	0.2007	0.25059	0.30596	0.2584	0.21864	0.13507	0.079796	0.026335	0.0044746	0.0060932	0.0076439	0.0033547	0.0061683	0.025495	0.0061134	0.0069051	0.0040123	0.01962	0.01159	0.0065677	0.0089798	0.0036223	0.0071189	0.046745	0.19457	0.018079	0.12574	0.1406	0.097329	0.11023	0.14142	0.14115	0.13779	0.02853	-0.08302	0.13996	0.14105	0.14089	0.14044	0.14122	0.1414	0.14061	0.13892	0.12853	0.05291	0.073287	0.053257	0.12188	0.080592	0.13859	-0.088725	-0.07485	-0.12934	0.12878	-0.13138	0.12868	-0.12345	-0.13037	-0.14012	0.58989	0.32246	-0.015469	0.66562	0.3595	0.037196	-0.046234	0.35382	0.71567	211.5
0.0055628	0.46362	0.36116	0.75522	0.57365	0.68859	0.49421	0.40046	0.50522	0.74873	0.75627	0.76396	0.9339	0.78016	0.66282	0.41062	0.40508	0.30147	0.054744	0.024563	0.037213	0.061539	0.056144	0.089091	0.11661	0.10843	0.092438	0.10566	0.10125	0.071376	0.061828	0.070405	0.068341	0.9339	0.31802	0.15296	-0.16506	0.046698	0.36966	0.49906	0.66674	0.86072	0.99985	0.57414	0.070389	0.27478	0.39028	0.38843	0.10734	0.13398	0.2777	0.083908	0.08696	0.14037	0.17268	0.14329	0.26097	0.24436	0.23705	0.22709	0.13107	0.04609	0.012588	0.010382	0.010938	0.0052366	0.0027338	0.0037154	0.007115	0.008169	0.0078253	0.013311	0.0086224	0.034307	0.0074912	0.015522	0.0067505	0.0092809	0.0030656	0.01481	0.02487	0.19808	0.024496	0.13788	0.091117	0.13627	0.14137	0.12862	0.13857	0.14136	0.14083	0.14036	0.14099	0.14135	0.1409	0.13923	0.13209	0.086233	-0.13776	0.11073	-0.056471	0.033215	0.06166	0.13689	-0.050246	-0.081063	0.11423	-0.13841	0.13404	0.075246	0.051922	0.12529	0.11122	-0.13537	0.14016	0.14139	-0.014803	0.19209	0.048314	0.5203	-0.040586	-0.013533	-0.043381	0.20331	1.1957	197
0.0094191	0.80425	0.72999	0.69872	0.66933	0.58476	0.2254	0.20587	0.41874	0.42182	0.45465	0.46281	0.50245	0.37817	0.21443	0.10192	0.04854	0.038637	0.036049	0.023714	0.041673	0.038306	0.038158	0.037579	0.035017	0.044293	0.059586	0.050217	0.046806	0.031198	0.028499	0.031545	0.035781	0.80425	0.093576	0.058376	-0.0352	0.047615	0.10835	0.14515	0.19248	0.24691	0.28641	0.69483	0.057345	0.38202	0.5086	0.51332	0.17223	0.13083	0.11096	0.095707	0.072666	0.018636	0.016655	0.074593	0.13026	0.13405	0.11098	0.10819	0.068514	0.031977	0.010173	0.0049138	0.0036766	0.0028814	0.0028222	0.0042479	0.011311	0.0050528	0.0062191	0.0037439	0.013923	0.0071506	0.010682	0.0028073	0.0019132	0.0068643	0.003638	0.0021626	0.01049	0.099761	0.091524	0.083432	0.14138	0.14055	0.13982	0.13977	0.14049	0.13631	-0.13325	0.031038	0.085978	0.091266	0.0076792	0.050445	0.086713	0.074454	-0.042879	-0.096475	0.096256	-0.11633	0.068486	-0.10165	0.088766	-0.081974	0.034193	-0.13971	0.12396	-0.018943	0.12254	0.020849	0.06096	0.14071	-0.11691	-0.035527	0.019812	0.35072	0.34846	0.47171	-0.043305	0.051348	0.07541	0.15466	1.0921	175
0.010044	0.7598	0.70688	0.68682	0.65436	0.57665	0.23079	0.21427	0.42369	0.43011	0.45734	0.46895	0.51021	0.38259	0.21522	0.10273	0.049389	0.039347	0.036569	0.024276	0.042464	0.039574	0.040117	0.040006	0.038	0.047657	0.063377	0.053902	0.048249	0.031132	0.028208	0.033334	0.035585	0.7598	0.16892	0.10335	-0.065567	0.049175	0.19433	0.25703	0.33666	0.42729	0.49418	0.28221	0.12144	0.48244	0.51676	0.54425	0.18375	0.12706	0.10565	0.095003	0.072898	0.032687	0.060799	0.054275	0.13246	0.086168	0.21258	0.24312	0.18126	0.059593	0.04064	0.02361	0.0045909	0.0020306	0.0022608	0.02021	0.0020367	0.0042074	0.0046022	0.0032763	0.0024018	0.015101	0.0028516	0.0052986	0.00043436	0.0018626	0.0016608	0.0058884	0.010142	0.14469	0.10647	0.11228	0.075983	0.020713	0.040669	0.062108	0.086849	-0.043782	0.094421	-0.03586	0.094761	0.016674	0.11154	0.13109	0.13827	0.12669	0.13422	0.12718	-0.054855	-0.039479	-0.14001	0.1326	-0.11885	-0.033314	-0.033802	-0.14037	0.10471	0.11477	-0.08636	0.091571	0.09533	-0.1413	0.016052	0.13645	0.022989	0.38029	0.40992	0.53709	-0.046629	0.092864	0.11978	0.23936	1.0464	335.5
0.014082	0.57558	0.50628	0.42116	0.47157	0.54904	0.36627	0.31708	0.36856	0.48713	0.64827	0.58119	0.51413	0.50404	0.55992	0.35104	0.19971	0.095283	0.05195	0.034207	0.056389	0.042619	0.045833	0.035297	0.055902	0.059124	0.047873	0.047855	0.042483	0.03843	0.034783	0.035023	0.037952	0.64827	0.17009	0.1203	-0.049794	0.073819	0.18044	0.2031	0.22734	0.25054	0.26374	0.54959	0.19028	0.55012	0.50905	0.52924	0.072016	0.098081	0.11634	0.12968	0.12321	0.10073	0.11056	0.1267	0.11385	0.13251	0.17401	0.16456	0.14593	0.078806	0.037968	0.013761	0.0080035	0.0096741	0.014047	0.026822	0.020164	0.012463	0.0062675	0.0026475	0.0022182	0.0014866	0.017369	0.010386	0.0069272	0.0076565	0.0046024	0.0016854	0.083654	0.18692	0.16964	0.16175	-0.030693	-0.097246	-0.11608	0.082044	0.091104	-0.13332	0.06511	-0.0041899	-0.063448	-0.070992	0.06236	0.013138	0.027592	-0.13848	-0.011514	0.036817	-0.10419	0.10426	0.12213	0.13334	0.14006	0.141	0.14139	0.13951	-0.10841	0.041266	0.14026	0.14138	0.14128	-0.13486	0.13021	-0.084167	0.29856	0.11378	0.14959	0.21299	0.051184	-0.045626	-0.030023	-0.0096306	1.6045	168
0.014367	0.52869	0.44118	0.41606	0.43654	0.52842	0.37681	0.34089	0.38608	0.49473	0.64747	0.58003	0.5129	0.49919	0.55579	0.35011	0.19873	0.094624	0.051576	0.033304	0.05526	0.043184	0.045638	0.035109	0.055821	0.046303	0.047691	0.047177	0.042262	0.033267	0.034441	0.031833	0.038644	0.64747	0.38616	0.17923	-0.20694	0.084969	0.3983	0.42395	0.44919	0.47023	0.4698	0.20599	0.1703	0.83511	0.90058	0.75654	0.16185	0.10459	0.079493	0.11299	0.14786	0.14169	0.18025	0.19176	0.23635	0.30823	0.27678	0.24446	0.2376	0.26306	0.16407	0.055673	0.04023	0.024431	0.011501	0.013771	0.0069741	0.004264	0.0067223	0.0040164	0.0080666	0.0015529	0.0037277	0.0015637	0.0040284	0.0057862	0.0023797	0.0090296	0.13553	0.2986	0.14083	0.22543	-0.017989	-0.076369	-0.034706	0.14002	0.13853	0.04461	0.0041462	0.083653	0.10053	0.13231	0.12937	0.13082	0.13251	0.13952	0.13478	0.12094	0.13455	0.13853	0.12982	0.12868	-0.016664	-0.14013	0.11022	0.012998	0.098468	-0.064059	0.062362	0.14142	0.13267	-0.13804	-0.1405	0.14069	0.14314	0.065485	0.36218	0.25596	-0.031908	-0.053525	0.082123	0.014409	1.5619	248.5
0.012168	0.67784	0.55988	0.62632	0.57727	0.7067	0.44603	0.31187	0.48776	0.42285	0.43935	0.44127	0.38796	0.31041	0.31161	0.13008	0.035317	0.034012	0.022685	0.03279	0.048596	0.025765	0.043948	0.038714	0.04599	0.050994	0.053974	0.050015	0.040656	0.035295	0.035169	0.030758	0.040521	0.7067	0.23502	0.07323	-0.16179	0.06093	0.25904	0.31469	0.37949	0.44775	0.49871	0.58801	0.12251	0.36423	0.40575	0.41069	0.28339	0.20682	0.17722	0.13573	0.16391	0.088162	0.07291	0.082918	0.20398	0.1802	0.19975	0.18583	0.05843	0.031624	0.016542	0.0087333	0.0114	0.0064652	0.0068411	0.0065867	0.0051905	0.0041552	0.0030088	0.020071	0.014823	0.011965	0.0065857	0.0079868	0.0025194	0.00087166	0.0045064	0.0038496	0.13893	0.20269	0.015657	0.15674	-0.10873	-0.12947	-0.082134	-0.13867	-0.12575	-0.070446	0.033494	-0.024025	0.097284	0.079369	0.10303	0.12474	0.0065967	-0.13386	-0.026213	0.047271	0.10015	0.065547	0.039131	-0.059174	0.065321	-0.035701	-0.059354	0.12647	0.085633	0.02395	-0.058151	0.077209	0.14142	-0.1388	0.1198	-0.039043	0.37406	0.21225	0.1921	0.40898	0.090303	-0.0057753	0.018356	0.10924	1.1112	277.5
0.0059427	0.26783	0.27152	0.39107	0.32312	0.51303	0.49421	0.40579	0.77563	0.9432	0.89108	0.52245	0.39504	0.37711	0.33715	0.48045	0.2543	0.25866	0.23257	0.2958	0.39538	0.3503	0.34633	0.12372	0.090126	0.10745	0.09188	0.11423	0.12477	0.075915	0.075576	0.083895	0.06906	0.9432	0.30023	0.15547	-0.14476	0.046043	0.34996	0.47513	0.6382	0.82767	0.96229	0.62691	0.088199	0.31755	0.37089	0.37175	0.10141	0.094289	0.050558	0.020945	0.18116	0.23269	0.089537	0.22565	0.27523	0.32596	0.24762	0.17814	0.094314	0.056945	0.0075141	0.0048112	0.0060205	0.0035773	0.0044628	0.011123	0.011016	0.0055335	0.01582	0.020536	0.0038974	0.03998	0.0060054	0.020868	0.0037621	0.0065665	0.0061521	0.00076261	0.040874	0.2065	0.022919	0.14062	0.12399	-0.020651	0.13713	0.07961	0.13634	0.13796	0.12861	0.13385	0.13414	0.13671	0.13777	0.13827	0.13638	0.13299	0.13914	-0.10886	-0.13756	0.073731	-0.10913	0.035026	0.12184	0.058844	0.12942	0.14142	0.13738	0.14141	-0.12125	-0.13685	-0.090637	0.12062	-0.086087	-0.14006	0.39337	0.2362	-0.055511	0.56154	0.1678	0.0049698	-0.042555	0.25227	1.0359	270
0.0059602	0.26868	0.27276	0.39133	0.32315	0.51304	0.49429	0.40581	0.7756	0.9432	0.89107	0.52247	0.395	0.3772	0.33705	0.48044	0.25436	0.25869	0.23262	0.2958	0.39537	0.35038	0.3463	0.12319	0.090237	0.10763	0.091713	0.11502	0.12554	0.075643	0.075955	0.084014	0.066952	0.9432	0.24607	0.11872	-0.12734	0.048882	0.28342	0.37576	0.4933	0.62734	0.72598	0.54512	0.12799	0.28247	0.26968	0.21774	0.10435	0.13738	0.041664	0.013542	0.067426	0.12689	0.10892	0.13927	0.168	0.19854	0.20068	0.18671	0.14344	0.095552	0.014586	0.01205	0.0065253	0.0036981	0.0051185	0.0057653	0.00054799	0.0030946	0.0025835	0.0085863	0.0045653	0.043249	0.028902	0.0023072	0.0084825	0.0087669	0.018894	0.0044842	0.044169	0.14742	0.02038	0.10662	0.039269	-0.035157	0.092004	0.13338	0.14133	0.14046	0.14042	0.14051	0.1401	0.14117	0.14142	0.14121	0.14141	0.14133	0.061403	0.085801	-0.024004	-0.084082	-0.061419	-0.072227	0.11118	-0.071196	0.064365	-0.045476	-0.090281	0.13652	0.11504	0.012028	0.14117	0.14106	0.14115	0.026938	0.45131	0.15024	0.064404	0.4428	0.22797	-0.028159	-0.040596	0.13631	1.3774	190
0.0089935	0.77832	0.49893	0.69246	0.90186	0.84422	0.68612	0.5842	0.48605	0.54038	0.66954	0.71753	0.75832	0.77988	0.73695	0.69284	0.62804	0.56138	0.45213	0.46839	0.43813	0.29492	0.43407	0.15648	0.058274	0.065319	0.059648	0.074285	0.05664	0.045323	0.045178	0.049022	0.041394	0.90186	0.24192	0.14498	-0.096939	0.066336	0.26216	0.3079	0.35927	0.4114	0.44796	0.59279	0.20557	0.33202	0.51971	0.72288	0.060561	0.037084	0.10017	0.084669	0.11245	0.098044	0.092034	0.1464	0.10684	0.11539	0.066876	0.092386	0.091483	0.08273	0.12424	0.063136	0.060819	0.061076	0.078527	0.10559	0.096131	0.094976	0.03568	0.0068354	0.010561	0.017033	0.0078771	0.010374	0.010825	0.0047041	0.0085492	0.0031922	0.016403	0.10013	0.056248	0.089507	0.12886	-0.064557	-0.10863	-0.12246	-0.012288	0.030885	-0.014089	0.11724	0.084886	0.085018	-0.040568	0.033792	0.030955	0.056095	0.11738	0.073156	0.10369	0.12831	0.13237	0.13403	0.13964	0.14029	0.13741	-0.12373	-0.02165	0.058706	-0.061026	0.087708	0.14059	0.14081	-0.13879	0.13479	0.019286	0.0083838	0.11631	0.23452	-0.029113	-0.041082	-0.034119	0.010764	1.807	139.5
0.0090444	0.7749	0.49988	0.69166	0.90169	0.84395	0.68661	0.58458	0.48644	0.54076	0.66999	0.71776	0.75856	0.78013	0.73728	0.69312	0.62823	0.56147	0.45222	0.4685	0.43824	0.29518	0.43452	0.15672	0.058742	0.066044	0.060268	0.07474	0.05687	0.045344	0.04559	0.049508	0.041182	0.90169	0.1462	0.094502	-0.051695	0.06858	0.15738	0.18241	0.21011	0.23777	0.25634	0.57302	0.11684	0.25372	0.31444	0.32656	0.067044	0.038548	0.093563	0.081804	0.12115	0.10907	0.089444	0.13408	0.11788	0.12143	0.060975	0.073176	0.04454	0.040789	0.028828	0.022036	0.015338	0.010342	0.012217	0.016506	0.0046194	0.005361	0.0087138	0.0082632	0.01601	0.0071679	0.025609	0.0088188	0.011031	0.0083828	0.0074921	0.0046502	0.015565	0.10882	0.055622	0.080541	0.13139	0.0060675	-0.11717	-0.11828	0.027322	0.068658	0.0012354	0.123	0.11124	0.10686	-0.04049	0.007422	-0.13891	-0.10269	-0.11636	-0.14121	-0.14063	-0.10827	-0.066216	-0.033707	-0.13458	-0.023013	0.049919	-0.10379	0.050844	0.13347	0.11241	-0.052493	0.14025	0.13908	0.14055	0.12261	-0.02201	0.1855	0.12987	0.36995	-0.035283	-0.021724	-0.029239	0.092642	1.6337	146
0.01129	0.74514	0.55234	0.62452	0.61369	0.58703	0.5008	0.41012	0.43737	0.54541	0.58948	0.62723	0.58447	0.57059	0.53585	0.51137	0.465	0.41967	0.33883	0.34476	0.36857	0.39407	0.36434	0.16415	0.090067	0.053192	0.04178	0.05979	0.038974	0.029737	0.037137	0.038927	0.030842	0.74514	0.46261	0.26426	-0.19835	0.061201	0.50945	0.61779	0.74373	0.87616	0.97482	0.52392	0.11439	1.2649	1.228	1.3427	0.1866	0.090642	0.11804	0.10029	0.084717	0.1405	0.20165	0.13412	0.18553	0.23442	0.25174	0.26801	0.27379	0.25682	0.24318	0.22131	0.19926	0.16056	0.16385	0.14881	0.10003	0.14575	0.05132	0.0029994	0.0044785	0.003529	0.0041384	0.0012169	0.0043062	0.0018963	0.012152	0.0017166	0.013903	0.21851	0.10894	0.17857	0.10811	-0.0228	0.007621	-0.044189	-0.08352	0.049258	0.09456	0.086083	0.087493	0.11563	0.11355	0.12244	0.12262	0.12403	0.13244	0.13257	0.13559	0.13803	0.13441	0.12766	0.12101	0.13854	0.14142	0.088863	0.021531	0.10486	0.066916	-0.12362	0.11557	0.095365	0.14142	-0.0012588	0.23139	0.03984	0.29272	0.29573	0.077902	-0.045375	0.059862	0.033573	1.5089	277
0.013476	0.49637	0.49464	0.47434	0.45285	0.48603	0.42667	0.41543	0.38548	0.46756	0.51748	0.58891	0.54789	0.50426	0.55468	0.53787	0.48606	0.43135	0.33068	0.31356	0.36075	0.45955	0.37334	0.15633	0.08784	0.021568	0.02521	0.0404	0.020921	0.030158	0.034708	0.032669	0.028257	0.58891	0.40724	0.21647	-0.19077	0.088201	0.41691	0.43722	0.45654	0.47138	0.46385	0.53364	0.24584	1.1742	1.2757	1.3067	0.13482	0.077657	0.10457	0.084063	0.046451	0.013904	0.13685	0.1777	0.221	0.24457	0.25768	0.23697	0.20938	0.15895	0.14438	0.13226	0.092107	0.059056	0.11179	0.15879	0.17032	0.15846	0.070672	0.041514	0.007098	0.000273	0.0024534	0.0010287	0.0034681	0.0047651	0.0013728	0.0058319	0.088704	0.22228	0.14947	0.18879	-0.1374	-0.030995	-0.054462	-0.029316	-0.080509	-0.029795	0.14136	0.14102	0.14123	0.14142	0.1412	0.14063	0.13994	0.14056	0.14119	0.14122	0.14126	0.14142	0.14121	0.14095	0.14132	0.14135	0.14142	0.1414	0.12988	0.13106	-0.14095	-0.12107	-0.13882	-0.13367	0.0080433	0.13397	0.26164	0.013715	0.36885	0.23731	0.034816	-0.043158	0.091437	0.0090141	1.7805	263.5
0.013716	0.53298	0.52347	0.51879	0.49621	0.52993	0.46551	0.45414	0.40903	0.49019	0.54401	0.61665	0.57516	0.53117	0.5747	0.55515	0.50316	0.44421	0.33861	0.27998	0.3721	0.46635	0.38027	0.1579	0.087924	0.02198	0.026053	0.04082	0.030965	0.030133	0.032769	0.029731	0.028553	0.61665	0.60817	0.28461	-0.32356	0.089325	0.62105	0.64803	0.67332	0.69195	0.67733	0.23087	0.2057	1.0935	1.3651	1.4919	0.24087	0.19872	0.19162	0.15334	0.20099	0.16182	0.21505	0.19226	0.19219	0.19174	0.29152	0.27196	0.25155	0.27181	0.26248	0.23821	0.21015	0.15733	0.13283	0.17642	0.22085	0.17995	0.028896	0.0014194	0.0040136	0.00075764	0.0087177	0.00067939	0.0044975	0.0024734	0.002351	0.00028904	0.13271	0.27437	0.080245	0.232	0.032314	0.11008	0.051065	0.097494	0.113	0.13995	0.13896	0.13951	0.13521	0.1367	0.14106	0.1408	0.13883	0.14046	0.14088	0.13921	0.14011	0.14019	0.13652	0.13741	0.13883	0.13976	0.13869	-0.090136	0.1388	0.0027461	-0.13912	0.058816	0.124	0.0998	0.12581	-0.13812	0.40549	-0.050729	0.32846	0.2422	0.12115	-0.041718	0.066031	0.0060735	1.5631	283.5
